,AST,BLK,DREB,FG3A,FG3M,FGA,FGM,FTA,FTM,OREB,PF,STL,TO,is_home,TEAM_ID
24,25.4390243902439,5.219512195121951,33.65853658536585,32.34146341463415,12.609756097560975,88.41463414634147,42.75609756097561,21.51219512195122,17.24390243902439,9.609756097560975,21.048780487804876,7.2439024390243905,12.121951219512194,False,1610612751
25,25.073170731707318,5.7073170731707314,34.53658536585366,31.121951219512194,10.317073170731707,88.4390243902439,41.19512195121951,21.926829268292682,17.73170731707317,10.975609756097562,19.682926829268293,6.951219512195122,14.365853658536585,True,1610612751
26,23.463414634146343,4.121951219512195,32.97560975609756,29.097560975609756,10.658536585365853,85.65853658536585,40.68292682926829,20.829268292682926,17.0,8.024390243902438,19.21951219512195,7.317073170731708,12.951219512195122,False,1610612741
27,24.29268292682927,4.073170731707317,34.34146341463415,28.5609756097561,10.609756097560975,88.17073170731707,42.78048780487805,22.24390243902439,18.024390243902438,9.317073170731707,18.341463414634145,6.951219512195122,11.292682926829269,True,1610612741
28,27.463414634146343,3.951219512195122,35.0,35.292682926829265,12.487804878048781,85.51219512195122,41.292682926829265,19.73170731707317,15.585365853658537,9.195121951219512,19.365853658536587,7.463414634146342,14.804878048780488,False,1610612743
29,28.121951219512194,3.4878048780487805,34.8780487804878,36.51219512195122,12.853658536585366,87.14634146341463,42.02439024390244,22.341463414634145,17.878048780487806,9.146341463414634,20.609756097560975,6.975609756097561,12.878048780487806,True,1610612743
30,24.0,3.8780487804878048,33.609756097560975,33.63414634146341,12.414634146341463,89.58536585365853,41.048780487804876,20.829268292682926,16.70731707317073,10.731707317073171,18.48780487804878,6.512195121951219,11.439024390243903,False,1610612737
31,25.195121951219512,4.609756097560975,34.26829268292683,35.170731707317074,13.341463414634147,87.02439024390245,41.90243902439025,23.78048780487805,19.51219512195122,9.341463414634147,18.926829268292682,7.804878048780488,11.097560975609756,True,1610612737
32,24.926829268292682,4.121951219512195,33.390243902439025,31.658536585365855,11.048780487804878,84.5609756097561,39.75609756097561,21.902439024390244,16.951219512195124,10.195121951219512,17.4390243902439,6.853658536585366,13.341463414634147,False,1610612739
33,25.414634146341463,4.2439024390243905,34.5609756097561,33.853658536585364,12.195121951219512,84.70731707317073,39.63414634146341,22.24390243902439,16.609756097560975,10.21951219512195,17.51219512195122,7.2926829268292686,13.195121951219512,True,1610612739
34,23.926829268292682,5.121951219512195,35.09756097560975,33.65853658536585,12.195121951219512,87.41463414634147,39.58536585365854,20.0,15.609756097560975,8.560975609756097,18.853658536585368,7.121951219512195,12.609756097560975,False,1610612746
35,24.097560975609756,4.780487804878049,34.65853658536585,34.68292682926829,13.341463414634147,87.46341463414635,40.53658536585366,19.170731707317074,15.439024390243903,9.658536585365853,18.414634146341463,7.7073170731707314,13.439024390243903,True,1610612746
36,27.878048780487806,4.2439024390243905,32.53658536585366,37.63414634146341,14.317073170731707,91.53658536585365,43.170731707317074,21.829268292682926,16.536585365853657,10.268292682926829,19.682926829268293,9.317073170731707,12.073170731707316,False,1610612766
37,28.26829268292683,5.560975609756097,34.951219512195124,38.707317073170735,13.560975609756097,91.3170731707317,42.390243902439025,20.926829268292682,15.121951219512194,11.390243902439025,20.048780487804876,7.926829268292683,13.341463414634147,True,1610612766
38,22.48780487804878,4.487804878048781,32.46341463414634,37.53658536585366,12.487804878048781,85.8048780487805,38.75609756097561,24.73170731707317,17.51219512195122,10.268292682926829,20.21951219512195,7.536585365853658,16.585365853658537,False,1610612745
39,24.634146341463413,4.829268292682927,32.41463414634146,39.78048780487805,14.463414634146341,86.95121951219512,40.0,24.29268292682927,17.463414634146343,8.902439024390244,21.048780487804876,7.097560975609756,14.731707317073171,True,1610612745
40,21.48780487804878,4.414634146341464,34.5609756097561,35.926829268292686,12.731707317073171,86.65853658536585,38.0,24.341463414634145,18.21951219512195,12.073170731707316,21.024390243902438,7.073170731707317,12.121951219512194,False,1610612752
